order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag
ORD-03833,CUST-765,PROD-188,LOC-035,REP-005,09/19/2023,09/28/2023,46,461.37,20412.3,14286.44,0.0382,Completed,North,,
ORD-02772,CUST-463,PROD-068,LOC-081,REP-035,2024-08-04,08/17/2024,10,422.24,2854.34,2129.51,0.324,Completed,East,,
ord-03815,CUST-120,PROD-103,LOC-003,REP-018,06/30/2024,11-Jul-2024,38,$314.45,11926.4,5800.74,0.0019,Completed,East,,
ORD-00808,CUST-660,PROD-021,LOC-036,,2023-08-28,2023-09-02,42,42.56,1142.94,591.82,0.3606,Completed,,,
ORD-03974,CUST-043,PROD-080,LOC-043,REP-071,25-Aug-2023,09/05/2023,19,13.24,223.84,148.95,0.1102,Completed,North,,
ord-04134,CUST-121,PROD-166,LOC-089,REP-023,04-Jan-2023,2023-01-06,45,192,6671.67,3609.26,0.2309,Pending,North,,
ORD-00323,C340,PROD-053,,,2024-12-22,12/23/2024,28,471,12330.93,9320.97,0.066,Completed,,,
ORD-03529,CUST-005,PROD-007,LOC-071,REP-044,2023-05-01,04-May-2023,24,197,3827.65,1813.68,0.1935,Completed,South,,
ORD-02054,CUST-222,PROD-158,,,05/21/2024,2024-05-25,9,170.10,1042.24,819.49,,Completed,,,
ORD-02406,CUST-253,PROD-172,,,11/28/2023,2023-12-03,14,$470.39,5830.77,3611.65,0.1146,Completed,,,
ORD-02120,CUST-834,PROD-004,LOC-041,REP-030,08/14/2023,15-Aug-2023,1,154.21,147.59,84.13,0.0429,Returned,North,,
ord-04203,C132,PROD-051,LOC-002,REP-036,30-Jun-2024,08-Jul-2024,40,277.54,8974.53,5064.69,0.1916,Completed,North,,
ORD-01729,CUST-991,PROD-147,LOC-100,REP-029,2024-08-16,2024-08-29,16,413.63,5541.32,3419.26,0.1627,Completed,Central,,
ORD-01834,CUST-535,PROD-147,,,04/12/2023,23-Apr-2023,39,364.15,13230.44,7158.05,,Returned,,,
ORD-01324,CUST-292,PROD-138,,,12-Jun-2023,2023-06-25,32,37.92,952.79,444.9,,Pending,,,
ORD-03076,CUST-919,PROD-167,LOC-031,REP-050,2023-12-15,12/25/2023,22,307.74,5766.25,3154.93,0.1483,Returned,East,,
ORD-01323,CUST-073,PROD-164,LOC-015,REP-015,06-Sep-2024,09/07/2024,41,347.80,14021.66,9911.22,0.0167,Completed,South,,
ORD-02035,C499,PROD-108,LOC-027,REP-055,2023-07-13,2023-07-24,36,$275.70,9388.25,7435.98,0.0541,Completed,South,,
ORD-00292,CUST-278,PROD-020,,,07/20/2024,08/02/2024,46,371,14228.15,7522.72,0.1677,Completed,,,
ORD-03249,CUST-211,PROD-088,,,2023-10-07,10/16/2023,23,494.33,10939.82,5261.55,,Pending,,,
ORD-03896,CUST-118,PROD-183,LOC-072,REP-043,2024-09-25,10/07/2024,19,391.23,6458.11,4611.57,0.1312,Completed,North,,
ORD-04017,CUST-350,PROD-190,LOC-086,REP-051,2024-08-15,16-Aug-2024,13,311.46,3072.77,2401.74,0.2411,Completed,North,,
ORD-00534,CUST-777,PROD-110,,,15-Aug-2024,2024-08-21,3,51,134.95,73.88,0.1197,Completed,,,
ORD-01766,CUST-487,PROD-155,LOC-080,REP-028,25-Sep-2023,09/30/2023,28,31,693.96,505.05,0.2127,Returned,North,,
ORD-01787,CUST-592,PROD-144,LOC-024,REP-049,23-Jan-2023,25-Jan-2023,9,$218.65,1415.67,1125.88,0.2806,Completed,Central,,
ORD-03594,CUST-480,PROD-138,LOC-028,REP-038,18-Mar-2024,03/29/2024,42,335.47,9524.66,4564.74,0.324,Completed,Central,,
ORD-01243,CUST-412,PROD-148,,,10/25/2024,04-Nov-2024,22,229.75,3475.47,2418.17,,Cancelled,,CUST-9272,
ORD-04477,CUST-111,PROD-148,LOC-046,REP-007,2023-01-17,2023-01-29,21,130,2728.81,1729.47,0.0067,Completed,South,,
ORD-00658,CUST-119,PROD-099,,,20-May-2023,05/28/2023,49,183.82,7968.65,5489.24,,Completed,,,
ORD-04822,CUST-989,PROD-157,LOC-055,REP-047,09/19/2024,03-Oct-2024,48,$380.15,15971.77,10665.26,0.1247,Completed,South,,
ORD-01903,CUST-912,PROD-089,LOC-055,REP-005,04/03/2024,13-Apr-2024,29,$462.06,8657.57,3771.33,0.3539,Returned,West,,
ORD-03883,CUST-973,PROD-062,LOC-095,REP-016,12-Oct-2023,2023-10-14,42,144.53,5471.13,2348.7,0.0987,Pending,South,CUST-9382,
ORD-02441,CUST-040,PROD-186,LOC-097,REP-071,2024-06-22,26-Jun-2024,23,$499.96,8780.7,4555.99,0.2364,Completed,North,,
ORD-02299,CUST-978,PROD-102,LOC-052,,04/23/2024,05/01/2024,14,$105.86,1437.28,1084.69,0.0302,Completed,,,
ORD-00429,CUST-824,PROD-190,LOC-098,REP-074,2024-12-15,12/24/2024,28,$118.60,2255.16,1614.29,0.3209,Completed,Central,,
ORD-04857,CUST-778,PROD-090,LOC-034,REP-058,2024-09-11,22-Sep-2024,41,483.30,12731.33,7031.35,0.3575,Cancelled,South,,
ORD-02318,CUST-331,PROD-084,LOC-097,,2024-04-05,04/16/2024,33,206,6046.85,3626.33,0.1111,Cancelled,,,
ORD-02604,CUST-705,PROD-194,LOC-087,REP-065,09/06/2024,2024-09-09,30,216,6298.97,3626.17,0.0313,Pending,North,,
ORD-02524,CUST-045,PROD-018,LOC-051,REP-020,2023-12-09,12/17/2023,41,295.44,11713.31,9111.48,0.033,Completed,North,,
ORD-03423,CUST-941,PROD-188,LOC-026,REP-069,27-Mar-2024,04/09/2024,3,407,991.2,408.23,0.1896,Pending,Central,,
ORD-04967,CUST-873,PROD-135,,,21-Sep-2023,09/23/2023,11,$497.79,3349.48,2663.96,,Completed,,,
ORD-02987,CUST-161,PROD-039,LOC-025,REP-026,2023-11-20,12/01/2023,2,$322.75,644.85,388.94,0.001,Completed,Central,,
ORD-03280,CUST-115,PROD-086,LOC-077,REP-019,11-Sep-2023,15-Sep-2023,9,452,3749.91,2675.62,0.0786,Pending,East,,
ORD-04410,CUST-102,PROD-174,LOC-011,REP-044,06/02/2023,2023-06-06,50,91,3763.84,2457.55,0.1755,Returned,West,,
ORD-02586,CUST-118,PROD-173,LOC-060,REP-017,2024-05-10,18-May-2024,8,$340.71,2608.75,1059.99,0.0429,Completed,Central,CUST-9542,
ORD-02324,CUST-627,PROD-189,,,2024-06-08,06/19/2024,27,35.08,930.02,630.06,,Pending,,,
ORD-01210,CUST-303,PROD-177,LOC-057,REP-043,2024-10-19,10/31/2024,5,231.83,830.42,582.13,0.2836,Pending,East,,
ORD-02756,CUST-002,PROD-077,LOC-003,REP-060,02/25/2024,02/28/2024,16,110.64,1249.08,892.89,0.2944,Pending,West,,
ORD-01617,CUST-270,PROD-018,LOC-025,REP-026,2024-08-01,13-Aug-2024,39,$38.06,1022.56,418.32,0.3111,Cancelled,Central,,
ORD-02285,CUST-697,PROD-082,LOC-089,REP-060,03-Aug-2024,08-Aug-2024,4,356,-872.89,604.71,0.3875,Completed,North,,
ORD-03385,CUST-149,PROD-198,LOC-005,REP-011,07/03/2024,07/07/2024,24,$196.38,3622.03,2129.28,0.2315,Completed,East,,
ORD-01050,CUST-267,PROD-157,LOC-088,REP-057,2024-02-05,02/06/2024,8,$153.46,990.12,468.94,0.1935,Completed,Central,,
ORD-04713,CUST-064,PROD-070,LOC-031,REP-066,11-Mar-2023,20-Mar-2023,47,329,13091.64,8856.41,0.154,Pending,West,,
ord-01145,CUST-151,PROD-037,,,22-Sep-2024,2024-10-03,31,$108.61,3363.21,1657.16,,Completed,,,
ORD-01644,CUST-546,PROD-195,LOC-044,REP-062,08/09/2024,08/11/2024,22,205,4048.08,2727.55,0.1043,Returned,South,,
ORD-01596,CUST-240,PROD-166,LOC-048,REP-016,2023-09-01,2023-09-09,43,$456.80,13853.78,8470.8,0.2947,Completed,South,,
ord-02305,CUST-948,PROD-056,LOC-076,REP-074,10/17/2023,27-Oct-2023,29,137.30,3034.06,1997.25,0.238,Completed,Central,,
ORD-04918,CUST-069,PROD-026,,,2023-02-23,2023-03-02,30,$301.54,-6245.5,3531.35,,Completed,,,
ORD-04804,CUST-778,PROD-192,LOC-035,REP-028,2023-10-23,11/03/2023,35,$180.83,5517.03,4243.92,0.1283,Completed,South,,
ord-03732,CUST-092,PROD-063,LOC-052,REP-011,31-Dec-2024,2025-01-02,21,64,1041.28,600.49,0.2348,Completed,Central,,
ORD-03018,CUST-811,PROD-005,LOC-011,REP-074,2023-05-17,26-May-2023,44,$183.68,4904.11,3280.36,0.3932,Completed,West,,
ORD-01352,CUST-341,PROD-142,,,27-Sep-2023,05-Oct-2023,28,$172.07,4292.32,3425.44,,Pending,,,
ORD-03510,CUST-701,PROD-177,LOC-059,REP-048,2023-07-17,2023-07-22,6,372,1771.77,745.33,0.2069,Cancelled,South,,
ORD-02068,CUST-968,PROD-011,LOC-065,REP-021,07/22/2023,2023-08-04,21,489,9142.39,4640.73,0.1114,Completed,,CUST-9975,
ORD-02227,CUST-584,PROD-116,LOC-052,REP-008,22-Aug-2024,2024-08-24,10,478.63,3908.49,1952.13,0.1834,Completed,East,,
ORD-04935,CUST-855,PROD-115,LOC-098,REP-060,15-Nov-2023,17-Nov-2023,22,$496.36,10392.49,4357.18,0.0483,Completed,East,,
ORD-00103,C664,PROD-017,LOC-082,REP-060,22-Nov-2024,26-Nov-2024,31,$17.39,348.41,217.6,0.3537,Returned,South,,
ORD-00978,CUST-989,PROD-179,,,2023-12-17,2023-12-30,20,$86.44,1487.29,844.25,,Completed,,,
ORD-03626,CUST-573,PROD-168,,,27-Aug-2023,09/09/2023,32,254,6724.99,4330.82,,Completed,,,
ORD-01232,CUST-817,PROD-056,,,29-Oct-2023,12-Nov-2023,24,16,332.66,183.95,,Completed,,CUST-9040,
ORD-02986,CUST-902,PROD-176,LOC-082,REP-025,29-Mar-2024,09-Apr-2024,43,53,1666.68,977.32,0.2747,Cancelled,North,,
ORD-04233,C642,PROD-094,LOC-001,REP-052,29-Oct-2024,2024-10-31,46,156,4965.77,2305.97,0.3088,Completed,South,,
ORD-02343,CUST-640,PROD-176,LOC-006,REP-058,18-Nov-2023,11/24/2023,13,298,3762.85,2737.16,0.031,Returned,Central,,
ORD-00071,CUST-440,PROD-079,LOC-073,,12-Sep-2024,22-Sep-2024,40,116.72,3693.02,2142.71,0.209,Completed,,,
ORD-01095,CUST-868,PROD-136,LOC-007,REP-061,03/21/2023,2023-03-25,37,254.23,7244.89,4486.71,0.2298,Completed,,,
ORD-01296,CUST-982,PROD-178,,,09/27/2023,04-Oct-2023,24,185.43,2802.81,1384.26,,Completed,,,
ORD-02283,CUST-324,PROD-109,LOC-007,REP-045,2023-03-11,2023-03-19,15,$341.30,3819.66,1665.63,0.2539,Completed,North,,
ORD-03232,CUST-554,PROD-140,LOC-064,REP-039,09/26/2023,2023-10-04,26,$239.04,5270.98,2907.18,0.1519,Completed,South,,
ORD-03669,CUST-350,PROD-112,,,04/16/2023,2023-04-22,1,387,260.54,128.17,,Completed,,,
ORD-04278,CUST-329,PROD-173,LOC-015,REP-070,2024-04-06,20-Apr-2024,15,334.55,4187.23,2229.97,0.1656,Pending,North,,
ORD-01261,CUST-533,PROD-133,LOC-074,REP-035,08/20/2023,08/25/2023,12,366.36,3867.0,2645.74,0.1204,Completed,Central,,
ORD-01056,CUST-386,PROD-121,,,10/13/2023,10/26/2023,49,$330.93,10225.54,4369.21,,Returned,,,
ORD-02146,CUST-204,PROD-054,LOC-024,REP-053,2023-07-18,26-Jul-2023,50,$24.47,1055.88,426.91,0.137,Completed,Central,,
ORD-02267,CUST-885,PROD-137,LOC-087,REP-018,05/02/2024,2024-05-10,18,$184.86,2956.8,1750.72,0.1114,Pending,North,,
ORD-04218,CUST-328,PROD-164,LOC-078,REP-074,2024-11-17,11/26/2024,45,19.63,634.86,443.82,0.2813,Completed,North,,
ORD-00804,CUST-596,PROD-103,LOC-082,REP-075,2023-07-03,2023-07-09,46,190,6314.35,4333.29,0.2778,Completed,,,
ORD-02078,CUST-209,PROD-083,LOC-098,REP-031,13-Nov-2023,16-Nov-2023,2,98,176.73,130.63,0.1039,Completed,East,,
ORD-01045,CUST-129,PROD-104,LOC-086,REP-001,2024-06-08,14-Jun-2024,9,$312.34,1799.08,1351.33,0.36,Completed,West,,
ord-01842,CUST-131,PROD-010,LOC-082,REP-027,2024-01-04,2024-01-14,39,356.72,10011.13,6699.95,0.2804,Pending,North,,
ORD-03143,CUST-770,PROD-149,,,16-Jun-2024,29-Jun-2024,4,266.23,846.82,587.07,0.2048,Returned,,,
ORD-03670,CUST-734,PROD-004,LOC-080,REP-054,2023-05-17,2023-05-26,23,384.91,6612.25,4282.02,0.2531,Cancelled,West,,
ORD-04089,CUST-401,PROD-047,LOC-035,REP-058,2023-02-22,2023-02-23,19,$492.56,7969.82,3601.05,0.1484,Completed,North,,
ORD-04944,C123,PROD-185,LOC-030,REP-030,2024-05-24,06/07/2024,1,60.93,48.36,31.53,0.2063,Pending,North,,
ORD-01116,CUST-241,PROD-164,LOC-045,REP-062,2024-07-25,04-Aug-2024,14,$356.45,4912.95,3317.19,0.0155,Pending,Central,,
ORD-03159,CUST-489,PROD-108,LOC-074,REP-050,2023-08-13,2023-08-21,7,298,1418.88,931.76,0.3204,Completed,North,,
ORD-00916,CUST-192,PROD-064,,,03/20/2024,03/28/2024,19,144.70,2658.57,1519.59,,Pending,,CUST-9913,
ORD-04877,CUST-827,PROD-013,LOC-055,REP-073,2023-08-06,17-Aug-2023,22,$300.50,5731.08,4532.67,0.1331,Pending,East,,
ORD-03667,CUST-657,PROD-137,LOC-027,REP-050,2023-06-24,2023-07-04,15,19,251.9,148.91,0.1258,Completed,Central,,
ORD-04244,CUST-506,PROD-082,LOC-073,REP-024,07/16/2023,28-Jul-2023,36,$271.05,7812.09,4247.12,0.1994,Pending,Central,,
ORD-03568,CUST-179,PROD-061,LOC-087,REP-043,05-Jan-2023,2023-01-10,13,$47.59,394.15,159.56,0.3629,Completed,Central,,
ORD-02116,CUST-707,PROD-031,LOC-032,REP-074,13-Nov-2024,2024-11-21,2,197,325.12,218.82,0.177,Completed,Central,,
ORD-02575,CUST-426,PROD-117,LOC-026,REP-032,2024-12-06,12/14/2024,45,20,639.37,290.46,0.3059,Completed,North,,
ORD-01478,CUST-948,PROD-173,LOC-064,REP-015,2023-06-17,01-Jul-2023,3,136.43,330.26,140.83,0.1931,Completed,South,,
ORD-00382,CUST-621,PROD-083,LOC-065,REP-050,04-Jun-2024,17-Jun-2024,12,$347.45,3879.63,2816.99,0.0695,Completed,Central,,
ORD-04341,CUST-164,PROD-099,LOC-046,REP-057,2023-10-13,21-Oct-2023,11,301.20,2367.61,1602.88,0.2854,Completed,North,,
ORD-04897,C817,PROD-172,LOC-046,REP-058,2024-07-08,2024-07-17,16,444.22,4272.33,2870.88,0.3989,Returned,South,,
ORD-04289,CUST-656,PROD-175,LOC-061,REP-057,04/15/2024,04/16/2024,22,$290.21,5697.0,2551.4,0.1077,Pending,Central,,
ORD-04095,CUST-926,PROD-022,LOC-048,REP-042,27-Sep-2023,2023-10-02,12,$21.64,227.01,95.85,0.1258,Cancelled,East,,
ORD-02998,CUST-238,PROD-166,LOC-018,REP-063,01/07/2023,01/15/2023,32,246,6180.07,4454.62,0.2156,Completed,South,,
ORD-00834,C399,PROD-055,LOC-059,REP-029,2023-05-04,2023-05-08,14,57,699.82,284.13,0.1293,Pending,North,,
ORD-03828,CUST-852,PROD-018,LOC-071,REP-019,03/05/2024,03/13/2024,8,$470.74,3185.97,2305.64,0.154,Pending,Central,,
ORD-03460,CUST-084,PROD-173,LOC-073,REP-041,2023-02-03,02/09/2023,18,414,5667.1,4005.98,0.2404,Completed,West,,
ORD-04112,CUST-507,PROD-144,LOC-003,REP-062,02/19/2024,02/23/2024,38,81,2171.05,1355.04,0.2995,Returned,Central,,
ORD-03090,CUST-593,PROD-098,LOC-087,REP-053,2023-06-16,2023-06-26,34,$475.64,15843.47,9791.49,0.0203,Completed,North,,
ORD-00234,CUST-952,PROD-020,LOC-039,REP-021,2023-07-03,17-Jul-2023,21,12,245.55,112.38,0.0829,Returned,,,
ORD-00713,CUST-183,PROD-062,LOC-099,REP-052,11/27/2023,2023-12-10,4,373,1165.96,747.28,0.2189,Completed,East,,
ORD-01392,CUST-201,PROD-084,LOC-034,,09/30/2023,09-Oct-2023,24,257.89,5793.86,2784.73,0.0639,Pending,,,
ORD-04754,CUST-660,PROD-199,LOC-075,REP-010,2023-03-24,2023-04-04,37,$106.40,3623.43,1591.62,0.0796,Completed,Central,,
ORD-01653,CUST-241,PROD-132,,,28-Jul-2024,2024-07-29,39,367.59,13580.5,8028.87,,Completed,,,
ORD-00634,CUST-540,PROD-057,,,2024-09-24,08-Oct-2024,15,225.76,3261.1,1376.23,,Pending,,,
ORD-01840,CUST-679,PROD-040,LOC-008,REP-033,07/18/2024,2024-07-22,40,$150.80,5724.37,4411.48,0.051,Cancelled,South,,
ORD-00416,CUST-962,PROD-092,LOC-006,REP-029,05/24/2023,06/01/2023,11,93,639.41,424.42,0.3795,Cancelled,,,
ORD-01551,CUST-783,PROD-041,,,2023-01-08,11-Jan-2023,24,22,499.74,368.39,,Completed,,CUST-9227,
ORD-01955,CUST-107,PROD-196,LOC-075,REP-015,05-Jul-2024,08-Jul-2024,28,274,6027.89,4801.66,0.2143,Completed,North,,
ord-00447,C123,PROD-021,LOC-087,REP-064,09/29/2023,10/03/2023,15,105,1422.65,921.08,0.0999,Completed,North,,
ord-01273,CUST-401,PROD-041,,,05/24/2023,05/27/2023,31,$412.11,8868.69,6410.25,,Cancelled,,,
ORD-01965,CUST-863,PROD-158,LOC-022,REP-073,06/26/2024,06/30/2024,36,356,8029.2,4988.22,0.3741,Completed,West,,
ORD-00758,CUST-681,PROD-160,LOC-053,REP-050,2024-10-13,21-Oct-2024,49,$227.72,9154.25,6834.0,0.1796,Completed,Central,,
ORD-03930,CUST-284,PROD-174,LOC-047,REP-042,11/04/2023,2023-11-12,11,208.22,1681.86,1244.91,0.2657,Completed,West,,
ORD-03693,CUST-289,PROD-184,LOC-014,REP-041,05/27/2023,03-Jun-2023,17,$13.60,218.39,156.86,0.0554,Completed,West,,
ORD-00018,CUST-195,PROD-025,LOC-013,REP-056,2024-07-06,09-Jul-2024,47,$468.08,16975.01,9999.44,0.2284,Pending,,,
ORD-02858,CUST-313,PROD-019,LOC-011,REP-021,2023-10-07,10/10/2023,10,$448.20,3015.94,2020.8,0.3271,Cancelled,West,,
ORD-03211,CUST-147,PROD-171,LOC-080,REP-003,23-Dec-2023,01/02/2024,42,25,945.78,608.47,0.1032,Completed,East,,
ORD-01973,CUST-941,PROD-129,,,2023-09-11,24-Sep-2023,5,$312.48,1270.54,734.17,0.1868,Completed,,,
ord-03572,CUST-061,PROD-165,LOC-013,REP-027,05/11/2023,21-May-2023,18,$93.72,1209.38,886.36,0.2831,Cancelled,East,,
ORD-00597,CUST-249,PROD-180,LOC-084,REP-017,15-Mar-2023,2023-03-16,48,75,2661.79,1566.43,0.2615,Returned,,,
ORD-01484,CUST-961,PROD-095,,,11/18/2023,19-Nov-2023,28,205,4769.09,2697.82,,Cancelled,,,
ORD-03054,CUST-280,PROD-100,LOC-076,REP-068,12/22/2024,2024-12-31,25,219,5389.77,4150.83,0.0166,Returned,Central,,
ORD-01621,CUST-271,PROD-152,,,2023-12-20,27-Dec-2023,8,$99.24,651.81,493.13,,Completed,,,
ORD-01740,CUST-603,PROD-067,,,26-Mar-2024,31-Mar-2024,33,$193.68,5593.15,4234.07,,Completed,,,
ORD-03614,CUST-920,PROD-184,LOC-089,REP-071,2023-10-19,31-Oct-2023,32,$155.70,3749.26,1670.02,0.2475,Cancelled,North,,
ORD-04853,CUST-197,PROD-132,LOC-012,REP-074,2023-07-10,2023-07-21,20,$69.94,1037.49,751.18,0.2583,Pending,West,,
ORD-00372,CUST-678,PROD-187,LOC-032,REP-062,01-Aug-2024,2024-08-05,43,$437.21,14897.14,10059.99,0.2076,Pending,,,
ORD-01871,CUST-474,PROD-116,LOC-017,REP-074,2024-12-09,18-Dec-2024,27,399,7007.16,5102.21,0.3501,Completed,West,,
ORD-02466,CUST-634,PROD-058,LOC-063,REP-063,2024-03-04,2024-03-06,0,294,12129.01,6012.88,0.0425,Completed,East,,
ORD-00653,CUST-211,PROD-151,LOC-026,REP-024,2023-09-17,18-Sep-2023,5,154.31,768.39,337.02,0.0041,Completed,Central,,
ORD-00599,CUST-333,PROD-031,LOC-088,REP-074,27-Apr-2023,2023-05-05,39,400.59,14245.06,10281.82,0.0882,Completed,,,
ORD-00677,CUST-528,PROD-117,,,05/31/2024,13-Jun-2024,20,219,3438.47,1650.57,,Completed,,,
ORD-00239,CUST-105,PROD-034,LOC-012,REP-024,03-Feb-2024,02/09/2024,24,$57.74,1382.85,723.66,0.0021,Completed,,,
ORD-03709,CUST-246,PROD-108,LOC-096,REP-031,2023-03-24,04/07/2023,27,210.22,3437.92,2601.11,0.3943,Cancelled,,,
ORD-02464,CUST-227,PROD-033,LOC-046,REP-005,08/27/2024,08/30/2024,26,194,4627.69,3440.11,0.084,Returned,West,,
ORD-01320,CUST-400,PROD-059,LOC-048,REP-052,06-Dec-2024,12/08/2024,19,7,126.22,91.57,0.0962,Returned,South,,
ORD-01584,CUST-484,PROD-164,LOC-090,REP-064,25-Apr-2023,2023-05-04,9,419,2985.32,1209.8,0.2095,Pending,East,,
ORD-03541,CUST-678,PROD-179,LOC-001,REP-038,06-May-2023,12-May-2023,37,$393.81,14487.92,9844.12,0.0057,Completed,South,,
ORD-03793,CUST-606,PROD-005,LOC-082,REP-014,02/14/2023,2023-02-26,43,$396.24,15792.82,8777.43,0.0731,Completed,West,,
ORD-00076,CUST-753,PROD-083,LOC-078,REP-033,2024-12-17,2024-12-24,18,252,3650.68,1577.74,0.1975,Completed,West,,
ORD-04088,CUST-100,PROD-138,LOC-075,REP-018,2024-04-22,23-Apr-2024,50,474,19103.95,12463.6,0.1943,Completed,West,,
ORD-02764,CUST-798,PROD-022,LOC-028,REP-030,2024-08-31,2024-09-07,3,$247.08,606.48,274.82,0.1818,Completed,East,,
ORD-04127,CUST-202,PROD-178,LOC-047,REP-006,2023-09-28,2023-10-07,12,$322.51,2677.74,2101.94,0.3081,Returned,East,,
ORD-03383,CUST-269,PROD-131,,,10/16/2024,10/24/2024,13,184.74,2285.62,1033.76,,Completed,,,
ORD-02991,CUST-338,PROD-009,LOC-075,REP-032,2023-07-12,15-Jul-2023,9,126.61,919.8,395.45,0.1928,Completed,Central,,
ORD-01091,C897,PROD-073,,,31-Aug-2023,04-Sep-2023,21,287.33,4032.48,2711.47,,Completed,,,
ORD-03508,CUST-228,PROD-008,LOC-086,REP-073,04/25/2023,04/26/2023,23,94.85,1946.56,1055.84,0.2241,Completed,West,,
ORD-04422,CUST-986,PROD-060,LOC-057,REP-053,2024-09-24,09/30/2024,38,279,6752.34,5167.27,0.3652,Pending,North,,
ORD-02338,CUST-577,PROD-080,LOC-054,REP-071,04/24/2024,2024-05-03,33,$79.04,1795.57,1354.83,0.3116,Returned,East,,
ORD-01177,CUST-036,PROD-067,LOC-054,REP-023,06-Apr-2023,2023-04-12,25,328.75,6819.1,3504.92,0.1703,Completed,West,,
ORD-04429,CUST-053,PROD-147,LOC-052,REP-001,2023-12-12,18-Dec-2023,31,109.04,-2410.79,1700.2,0.2868,Returned,North,,
ORD-02119,CUST-555,PROD-075,LOC-065,REP-009,08/05/2023,2023-08-17,48,348.94,12595.34,9399.66,0.248,Completed,East,,
ORD-00829,CUST-367,PROD-046,LOC-028,REP-005,2024-07-01,13-Jul-2024,26,88.38,1680.67,679.8,0.2686,Completed,West,,
ORD-01225,CUST-500,PROD-002,LOC-041,REP-066,10/09/2023,20-Oct-2023,36,254,6854.88,3047.6,0.2504,Pending,South,,
ORD-00097,CUST-795,PROD-059,LOC-078,REP-046,01/09/2023,19-Jan-2023,44,390.26,10484.88,8013.04,0.3894,Pending,East,,
ORD-01375,CUST-995,PROD-059,LOC-091,REP-031,14-Aug-2024,08/27/2024,22,$350.67,4932.03,3877.51,0.3607,Pending,Central,,
ORD-04783,CUST-447,PROD-166,LOC-100,REP-040,09/19/2024,2024-09-29,48,$483.23,14506.18,9840.01,0.3746,Completed,Central,,
ORD-01894,CUST-073,PROD-160,LOC-084,REP-064,03-Mar-2023,03/11/2023,1,406,403.58,188.67,0.0073,Cancelled,North,,
ORD-02671,CUST-937,PROD-155,LOC-063,REP-064,2024-02-02,2024-02-06,26,225.03,5117.68,2131.29,0.1253,Pending,Central,,
ORD-01627,CUST-505,PROD-180,LOC-076,REP-070,28-Nov-2024,12/04/2024,27,19.43,476.56,333.64,0.0916,Cancelled,South,,True
ORD-00622,CUST-498,PROD-129,LOC-068,REP-016,2023-11-25,2023-12-01,18,$254.27,3802.46,1603.82,0.1692,Completed,West,,
ORD-03593,CUST-571,PROD-067,LOC-004,REP-059,03-Feb-2023,05-Feb-2023,46,$494.68,16684.17,12915.46,0.2668,Completed,South,CUST-9948,
ORD-03957,CUST-756,PROD-090,LOC-055,REP-064,06/13/2024,06/16/2024,23,148.38,3088.53,1646.27,0.095,Completed,North,,
ORD-02880,CUST-690,PROD-040,LOC-002,REP-014,07-May-2024,2024-05-09,38,392,9904.29,4388.52,0.3359,Completed,West,,
ORD-00567,CUST-664,PROD-005,LOC-019,REP-063,01/04/2024,2024-01-18,27,$81.36,1320.23,881.95,0.399,Completed,North,,
ORD-02701,CUST-468,PROD-105,LOC-095,REP-056,18-Feb-2023,02/28/2023,48,$206.60,7481.23,3899.45,0.2456,Pending,East,,
ORD-03264,CUST-918,PROD-069,LOC-047,REP-061,11/21/2024,11/24/2024,4,$185.10,-503.92,315.98,0.3194,Completed,South,,
ORD-02322,CUST-795,PROD-060,LOC-041,REP-061,06-Jan-2023,01/09/2023,13,104,1140.76,700.16,0.1626,Completed,Central,,
ORD-00749,C689,PROD-036,LOC-092,REP-049,08/02/2024,2024-08-14,41,334,9079.84,4481.22,0.3378,Completed,Central,,
ORD-02255,CUST-917,PROD-116,,,05-Jun-2024,06-Jun-2024,23,176,2853.51,1973.4,,Returned,,,
ORD-02743,CUST-714,PROD-146,LOC-013,REP-065,07/28/2024,08/07/2024,50,$416.94,13915.37,10186.81,0.3325,Completed,Central,,
ORD-00052,CUST-742,PROD-043,LOC-060,REP-017,09/09/2024,13-Sep-2024,32,113.61,3001.85,1235.59,0.1743,Completed,West,,
ORD-04982,CUST-088,PROD-024,LOC-100,REP-073,29-Jan-2024,02/08/2024,38,316.11,11642.2,5324.42,0.0308,Returned,South,,
ORD-01003,CUST-440,PROD-052,LOC-073,REP-046,19-Mar-2024,27-Mar-2024,28,300,7491.41,3951.71,0.1087,Completed,West,,
ORD-03439,CUST-145,PROD-061,LOC-034,REP-018,09/11/2024,12-Sep-2024,22,368,7287.06,4346.69,0.1007,Completed,South,,
ORD-04953,CUST-534,PROD-030,LOC-030,REP-053,10-Aug-2024,2024-08-13,22,355.07,5814.91,3484.33,0.2556,Completed,East,,
ORD-00535,CUST-713,PROD-054,LOC-079,REP-008,10/27/2023,2023-11-04,9,$65.40,386.24,205.36,0.3438,Completed,South,,
ORD-00746,CUST-024,PROD-008,LOC-070,REP-034,16-Jun-2024,25-Jun-2024,19,110.80,1674.27,878.83,0.2047,Completed,South,,
ORD-03470,CUST-475,PROD-063,LOC-018,REP-040,2023-06-15,2022-12-01,21,234,4828.0,2482.1,0.0188,Completed,North,,
